Country,Year,PrevalenceHIV,Income,geo,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017,population
Australia,1994,0.1,29580,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,17900000
Australia,1995,0.1,30359,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,18100000
Australia,1996,0.1,31145,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,18300000
Australia,1997,0.1,32013,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,18500000
Australia,1998,0.1,33085,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,18700000
Australia,1999,0.1,34346,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,18900000
Australia,2000,0.1,35253,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,19100000
Australia,2001,0.1,35452,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,19300000
Australia,2002,0.1,36375,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,19500000
Australia,2003,0.1,37035,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,19700000
Australia,2004,0.1,38130,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,19900000
Australia,2005,0.1,38840,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,20200000
Australia,2006,0.1,39416,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,20600000
Australia,2007,0.1,40643,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,20900000
Australia,2008,0.1,41312,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,21300000
Australia,2009,0.2,41170,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,21700000
Australia,2010,0.2,41330,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,22100000
Australia,2011,0.2,41706,aus,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1945-11-01T00:00:00Z,East Asia & Pacific,High income,22500000
Austria,1990,0.06,31053,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,7720000
Austria,1991,0.06,31802,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,7770000
Austria,1992,0.06,32113,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,7830000
Austria,1993,0.06,32017,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,7890000
Austria,1994,0.06,32660,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,7950000
Austria,1995,0.06,33480,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,7990000
Austria,1996,0.06,34237,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8020000
Austria,1997,0.1,34952,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8030000
Austria,1998,0.1,36157,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8040000
Austria,1999,0.1,37382,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8050000
Austria,2000,0.1,38548,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8070000
Austria,2001,0.1,38919,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8100000
Austria,2002,0.1,39370,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8130000
Austria,2003,0.2,39475,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8180000
Austria,2004,0.2,40292,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8220000
Austria,2005,0.2,40875,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8250000
Austria,2006,0.2,42036,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8280000
Austria,2007,0.3,43418,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8310000
Austria,2008,0.3,43952,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8340000
Austria,2009,0.3,42171,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8370000
Austria,2010,0.4,42861,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8410000
Austria,2011,0.4,44029,aut,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,1955-12-14T00:00:00Z,Europe & Central Asia,High income,8460000
Azerbaijan,1990,0.06,8513,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,7240000
Azerbaijan,1991,0.06,8323,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,7360000
Azerbaijan,1992,0.06,6346,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,7470000
Azerbaijan,1993,0.06,4806,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,7580000
Azerbaijan,1994,0.06,3808,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,7680000
Azerbaijan,1995,0.06,3320,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,7780000
Azerbaijan,1996,0.06,3329,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,7860000
Azerbaijan,1997,0.06,3488,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,7930000
Azerbaijan,1998,0.06,3801,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,7990000
Azerbaijan,1999,0.06,4047,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,8050000
Azerbaijan,2000,0.06,4459,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,8120000
Azerbaijan,2001,0.06,4863,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,8200000
Azerbaijan,2002,0.06,5338,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,8280000
Azerbaijan,2003,0.06,5891,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,8360000
Azerbaijan,2004,0.06,6435,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,8450000
Azerbaijan,2005,0.06,8052,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,8540000
Azerbaijan,2006,0.06,10711,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,8630000
Azerbaijan,2007,0.1,13243,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,8720000
Azerbaijan,2008,0.1,14365,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,8820000
Azerbaijan,2009,0.1,15394,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,8920000
Azerbaijan,2010,0.1,15950,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,9030000
Azerbaijan,2011,0.1,15754,aze,europe,europe_east,europe_central_asia,others,40.5,47.5,1992-03-02T00:00:00Z,Europe & Central Asia,Upper middle income,9150000
Bahamas,1990,3.6,24281,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,256000
Bahamas,1991,3.8,22841,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,261000
Bahamas,1992,3.9,21555,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,266000
Bahamas,1993,3.9,21222,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,271000
Bahamas,1994,3.8,21516,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,276000
Bahamas,1995,3.7,22119,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,280000
Bahamas,1996,3.6,22758,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,284000
Bahamas,1997,3.5,22971,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,287000
Bahamas,1998,3.3,23799,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,290000
Bahamas,1999,3.2,25193,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,294000
Bahamas,2000,3.2,25858,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,298000
Bahamas,2001,3.1,26078,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,303000
Bahamas,2002,3,26260,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,309000
Bahamas,2003,3,25387,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,316000
Bahamas,2004,3,25073,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,323000
Bahamas,2005,3,25397,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,329000
Bahamas,2006,3,25530,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,336000
Bahamas,2007,3.1,25412,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,342000
Bahamas,2008,3.1,24373,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,349000
Bahamas,2009,2.9,22950,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,355000
Bahamas,2010,2.8,22915,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,361000
Bahamas,2011,2.8,22689,bhs,americas,america_north,america,g77,25.04082,-77.37122,1973-08-18T00:00:00Z,Latin America & Caribbean,High income,367000
Bahrain,1990,NA,35398,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,496000
Bahrain,1991,NA,38315,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,510000
Bahrain,1992,NA,39854,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,523000
Bahrain,1993,NA,43894,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,536000
Bahrain,1994,NA,42712,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,550000
Bahrain,1995,NA,43244,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,564000
Bahrain,1996,NA,43781,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,579000
Bahrain,1997,NA,43798,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,595000
Bahrain,1998,NA,44399,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,614000
Bahrain,1999,NA,44619,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,637000
Bahrain,2000,NA,45063,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,665000
Bahrain,2001,NA,44169,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,698000
Bahrain,2002,NA,43654,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,735000
Bahrain,2003,NA,43914,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,779000
Bahrain,2004,NA,44206,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,830000
Bahrain,2005,NA,44031,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,889000
Bahrain,2006,NA,43358,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,958000
Bahrain,2007,NA,43251,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,1040000
Bahrain,2008,NA,42507,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,1110000
Bahrain,2009,NA,40825,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,1190000
Bahrain,2010,NA,40553,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,1240000
Bahrain,2011,NA,40083,bhr,asia,asia_west,middle_east_north_africa,g77,26.03333,50.55,1971-09-21T00:00:00Z,Middle East & North Africa,High income,1280000
Bangladesh,1990,0.06,1274,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,106000000
Bangladesh,1991,0.06,1287,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,109000000
Bangladesh,1992,0.06,1327,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,111000000
Bangladesh,1993,0.06,1360,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,114000000
Bangladesh,1994,0.06,1383,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,116000000
Bangladesh,1995,0.06,1424,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,119000000
Bangladesh,1996,0.06,1457,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,121000000
Bangladesh,1997,0.06,1492,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,124000000
Bangladesh,1998,0.06,1538,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,126000000
Bangladesh,1999,0.06,1579,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,129000000
Bangladesh,2000,0.06,1632,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,132000000
Bangladesh,2001,0.06,1685,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,134000000
Bangladesh,2002,0.06,1721,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,137000000
Bangladesh,2003,0.06,1774,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,139000000
Bangladesh,2004,0.06,1840,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,141000000
Bangladesh,2005,0.06,1934,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,143000000
Bangladesh,2006,0.06,2038,bgd,asia,asia_west,south_asia,g77,24,90,1974-09-17T00:00:00Z,South Asia,Lower middle income,145000000
